鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２１９號七樓之５,12.3,1121113,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,126.36,2,2,2,有,有,8600000,72250,坡道平面,24.63,1250000,RPSPMLTJKIJGFFB58DA,62.05,0,5.62,有
龍井區,房地(土地+建物)+車位,臺中市龍井區南社三街６８號三樓之３,41.49,1121119,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131104,137.97,3,2,2,有,有,11780000,90747,坡道平面,25.79,1600000,RPVNMLTLJIJGFKB66DA,71.84,0,2.94,有
龍井區,房地(土地+建物)+車位,臺中市龍井區南社三街６８號六樓之７,37.74,1121113,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131104,127.84,3,2,2,有,有,11520000,97207,坡道平面,25.79,1600000,RPRNMLMJKIJGFKB08DA,64.93,0,3.11,有
龍井區,房地(土地+建物)+車位,臺中市龍井區南社三街７８號六樓之３,37.74,1121116,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131104,128.37,3,2,2,有,有,11840000,99825,坡道平面,25.79,1600000,RPQPMLMJKIJGFKB18DA,64.93,0,3.11,有
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段１２９號,26.94,1121112,土地2建物1車位2,一層，見其他登記事項,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1131021,236.68,0,0,0,無,有,48800000,256910,坡道平面,67.36,5300000,RPPNMLLLKIJGFAB96DA,110.86,0,0,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２１號,20.94,1121127,土地1建物1車位2,一層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1131106,221.92,0,0,0,無,有,20750000,104541,坡道平面,49.26,2700000,RPXOMLRLJIJGFFB88DA,114.48,0,0,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２３號十二樓之２,12.96,1121127,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,130.54,2,2,2,有,有,8980000,72986,坡道平面,24.63,1250000,RPSPMLKKKIJGFFB77DA,66.47,0,4.87,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２３號十二樓之５,10.97,1121121,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,115.42,2,2,1,有,有,7800000,72145,坡道平面,24.63,1250000,RPROMLRLKIJGFFB38DA,56.46,0,4.74,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２１號九樓之５,11.3,1121120,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,116.9,2,2,1,有,有,7800000,70987,坡道平面,24.63,1250000,RPUOMLRLKIJGFFB68DA,56.46,0,4.74,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２１９號六樓之５,12.3,1121120,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,126.36,2,2,2,有,有,8490000,72152,坡道平面,24.63,1150000,RPXOMLRLKIJGFFB98DA,62.05,0,5.62,有
清水區,房地(土地+建物),臺中市清水區南華路３９３號,119,1121128,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1120821,287.86,5,3,6,有,無,23600000,81984,,0,0,RPOOMLSKJIJGFFB97DA,273.94,0,13.92,無
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段１２９號二樓之３,21.82,1121104,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131119,122.98,2,1,1,有,有,10130000,106776,坡道平面,41.22,1400000,RPPNMLSLKIJGFJB58DA,48.49,0,5.49,有
