鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
鹽水區,房地(土地+建物),臺南市鹽水區過港５號之２９,82.1,1140804,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,670902,103.2,4,2,3,有,無,2800000,27132,,0,0,RPVNMLLKQHKGFDD58DA,103.2,0,0,無
新營區,房地(土地+建物),臺南市新營區後鎮１０６之６０號,295.17,1140807,土地1建物1車位0,全,二層,透天厝,農業用,加強磚造,870813,30.66,4,1,2,有,無,1000000,32616,,0,0,RPPNMLSKQHKGFDD78EA,29.03,0,1.63,無
安南區,房地(土地+建物),臺南市安南區同安路２２５巷１５０號,86.5,1140808,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,930625,202.91,5,1,3,有,無,9000000,44355,,0,0,RPPNMLPKQHKGFBD18DA,185.9,0,17.01,無
東區,房地(土地+建物),臺南市東區裕豐街２１４巷３４之３號,53.1,1140804,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690726,175.01,5,2,2,有,無,7800000,44569,,0,0,RPRNMLRJQHKGFCD58DA,132.45,0,17.55,無
鹽水區,房地(土地+建物),臺南市鹽水區下中４６之４８號,92.38,1140807,土地5建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,840512,141.41,4,3,3,有,無,2200000,15558,,0,0,RPQNMLMKQHKGFDD18DA,122.56,3.76,15.09,無
安南區,房地(土地+建物),臺南市安南區賢安街２５號,103.44,1140802,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,690505,104.29,3,2,3,有,無,9000000,86298,,0,0,RPTNMLSKQHKGFBD88DA,104.29,0,0,無
南區,房地(土地+建物),臺南市南區喜樹路１０４巷３１號,73,1140803,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,681109,74.36,3,2,2,有,無,2900000,38999,,0,0,RPPNMLQKQHKGFCD38DA,74.36,0,0,無
永康區,房地(土地+建物),臺南市永康區大灣路７６４巷５８號五樓之１３,4.11,1140803,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,940708,16.61,1,1,1,有,有,1250000,75256,,0,0,RPQNMLNJQHKGFKD88DA,6.69,0.32,1.51,有
永康區,房地(土地+建物),臺南市永康區復國二路２１５巷２０號,22.94,1140809,土地1建物1車位0,一層，二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840520,112.9,4,2,2,有,有,7000000,62002,,0,0,RPSNMLPKQHKGFKD76DA,82.9,0,8.73,有
安平區,房地(土地+建物),臺南市安平區永華六街２６９號,234.26,1140805,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土構造,1010301,648.44,5,4,8,有,無,65000000,100241,,0,0,RPWOMLRKQHKGFAD09DA,616.25,2.01,30.18,有
