鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號四樓之３,26.31,1101208,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,129.4,2,2,2,有,有,10200000,92841,坡道平面,36.23,1550000,RPRNMLQKNHKGFHB58DA,57.87,0,3.97,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號十樓之７,26.38,1101209,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,129.56,2,2,2,有,有,10650000,98575,坡道平面,36.23,1450000,RPQNMLKKOHKGFHB97DA,58.46,0,3.49,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號五樓之２,22.84,1101204,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.1,2,2,1,有,有,9250000,96451,坡道平面,36.23,1450000,RPSOMLPLMHKGFHB68DA,49.46,0,4.22,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號五樓之６,26.78,1101207,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,127.65,2,2,2,有,有,10550000,96733,坡道平面,33.06,1400000,RPVOMLPLMHKGFHB98DA,59.03,0,3.75,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號六樓之１,22.77,1101208,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.16,2,2,1,有,有,9150000,95144,坡道平面,36.23,1450000,RPTPMLPLMHKGFHB88DA,50.41,0,3.31,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號六樓之６,26.78,1101207,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,130.81,2,2,2,有,有,10800000,97801,坡道平面,36.23,1550000,RPTNMLTLMHKGFHB09DA,59.03,0,3.75,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６６號七樓之２,22.84,1101208,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.1,2,2,1,有,有,9350000,97688,坡道平面,36.23,1450000,RPWNMLTLMHKGFHB76DA,49.46,0,4.22,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６６號七樓之５,29.58,1101203,土地1建物1車位2,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,173.88,3,2,2,有,有,13050000,98480,坡道平面,69.29,2750000,RPOOMLTLMHKGFHB68DA,65.86,0,3.56,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號七樓之２,22.84,1101226,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.1,2,2,1,有,有,9300000,97688,坡道平面,36.23,1400000,RPSOMLTLMHKGFHB09DA,49.46,0,4.22,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號七樓之５,29.58,1101206,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,140.82,3,2,2,有,有,11800000,98480,坡道平面,36.23,1500000,RPUOMLTLMHKGFHB66DA,65.86,0,3.56,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號七樓之６,26.78,1101219,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,130.81,2,2,2,有,有,10950000,99915,坡道平面,36.23,1500000,RPVOMLTLMHKGFHB76DA,59.03,0,3.75,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６６號八樓之１,22.77,1101206,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.16,2,2,1,有,有,9300000,96997,坡道平面,36.23,1450000,RPOPMLTLMHKGFHB78DA,50.41,0,3.31,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６６號八樓之６,26.78,1101208,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,130.81,2,2,2,有,有,10850000,98329,坡道平面,36.23,1550000,RPTPMLTLMHKGFHB66DA,59.03,0,3.75,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６６號八樓之７,26.38,1101209,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,129.56,2,2,2,有,有,10800000,99646,坡道平面,36.23,1500000,RPUPMLTLMHKGFHB76DA,58.46,0,3.49,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號八樓之６,26.78,1101209,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,130.81,2,2,2,有,有,10850000,98329,坡道平面,36.23,1550000,RPPQMLTLMHKGFHB98DA,59.03,0,3.75,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６６號九樓之２,22.84,1101208,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.1,2,2,1,有,有,9500000,98924,坡道平面,36.23,1500000,RPQNMLKMMHKGFHB97DA,49.46,0,4.22,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６６號九樓之５,29.58,1101206,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,140.82,3,2,2,有,有,11750000,98480,坡道平面,36.23,1450000,RPSNMLKMMHKGFHB18DA,65.86,0,3.56,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６６號九樓之６,26.78,1101213,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,130.81,2,2,2,有,有,10950000,100973,坡道平面,36.23,1400000,RPTNMLKMMHKGFHB28DA,59.03,0,3.75,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６６號九樓之７,26.38,1101204,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,129.56,2,2,2,有,有,10600000,98039,坡道平面,36.23,1450000,RPVNMLKMMHKGFHB48DA,58.46,0,3.49,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號九樓之１,22.77,1101208,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.16,2,2,1,有,有,9300000,96997,坡道平面,36.23,1450000,RPWNMLKMMHKGFHB58DA,50.41,0,3.31,有
