鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
中和區,房地(土地+建物),新北市中和區福美路２５６巷１６弄１號二樓,37.32,1131229,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,741205,90.51,3,2,1,有,無,12200000,134792,,0,0,RPPNMLNKLHKGFHF28DA,80.84,0,9.67,無
中和區,房地(土地+建物),新北市中和區連城路２４９巷３２弄６號,23.59,1131231,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680718,74.96,0,0,0,無,無,5000000,66702,,0,0,RPPNMLTJMHKGFHF98EA,74.96,0,0,無
汐止區,房地(土地+建物)+車位,新北市汐止區新台五路一段２７８號二十六樓,11.22,1131208,土地2建物1車位1,二十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040331,194.77,3,2,2,有,有,33000000,169431,坡道平面,26.47,0,RPXNMLSJMHKGFDF56DA,102.6,3.85,12.55,有
淡水區,房地(土地+建物),新北市淡水區沙崙路２號七樓,10.25,1131215,土地1建物1車位0,七層，電梯樓梯間,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840523,126.81,3,2,2,有,有,9150000,72155,,0,0,RPWNMLLJMHKGFEF48DA,104.05,0,13.27,有
三峽區,房地(土地+建物),新北市三峽區紫新路５９號七樓,51.32,1131229,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850312,114,3,2,2,有,有,4650000,40789,,0,0,RPTNMLQJKHKGFIF88DA,81.89,0.88,8.47,有
八里區,房地(土地+建物)+車位,新北市八里區龍米路二段２２８之１２號四樓,26.09,1131211,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1030211,227.76,4,2,2,有,有,10850000,47638,坡道平面,36.32,0,RPPNMLNKKHKGFEF97EA,104.77,0,16.88,有
板橋區,房地(土地+建物)+車位,新北市板橋區中正路３０２號四樓之２,8.43,1131229,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890609,92.5,2,1,1,有,有,10100000,178571,坡道平面,47.14,2000000,RPTOMLNKLHKGFAF08DA,33.04,0,0,有
板橋區,房地(土地+建物),新北市板橋區金華街１０巷１２之１號五樓,18,1131230,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690129,65.06,3,2,1,有,無,9500000,146019,,0,0,RPUNMLKKMHKGFAF87DA,65.06,0,0,無
汐止區,房地(土地+建物)+車位,新北市汐止區福德二路１５６巷４８號１６樓,13.08,1131224,土地1建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850116,100.66,2,2,1,有,有,14720000,146249,坡道平面,0,2100000,RPUNMLMLJHKGFDF18DA,48.92,0.8,7.15,有
汐止區,房地(土地+建物),新北市汐止區福德一路２０號四樓,11.56,1131224,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960212,86.81,2,2,1,有,有,15000000,172791,,0,0,RPPPMLOKLHKGFDF18DA,53.21,2.11,3.63,有
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段８１７號十樓,12,1131207,土地1建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1120727,133.2,0,0,0,無,有,9450000,83673,坡道平面,35.2,1250000,RPSQMLQLKIJGFEF88DA,59.7,0,4.44,有
淡水區,房地(土地+建物),新北市淡水區沙崙路二段７７９號十五樓,9.96,1131214,土地1建物1車位0,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120727,80.86,1,2,1,有,有,8590000,106233,,0,0,RPTNMLKMKIJGFEF18DA,47.88,0,5.26,有
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段７２１號十六樓,12.86,1131219,土地1建物1車位1,十六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120727,139.56,2,2,2,有,有,11180000,95151,坡道平面,35.2,1250000,RPWTMLKMKIJGFEF09DA,64.67,0,4.13,有
三重區,房地(土地+建物)+車位,新北市三重區三賢街２０７號五樓,27.89,1131213,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971125,161.2,3,2,2,有,有,31680000,225712,坡道平面,31.92,2500000,RPTSMLKLLHKGFGF88DA,86.09,0,7.52,有
蘆洲區,房地(土地+建物),新北市蘆洲區成功路８６號五樓,38,1131226,土地8建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,791114,161.4,4,2,2,有,有,15700000,97274,,0,0,RPXNMLKKMHKGFGF78DA,139.1,0.49,13.81,有
樹林區,房地(土地+建物)+車位,新北市樹林區光華街１０巷１２號,18.18,1131226,土地1建物1車位2,一層，夾層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820323,195.97,3,2,2,有,有,19500000,99505,坡道平面,0,3000000,RPXNMLSJMHKGFIF07DA,178.66,9.59,0,有
