鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號九樓之６,29.27,住,,,1130623,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,145.26,2,2,2,有,有,15150000,107075,坡道平面,19.18,1650000,預售屋、或土地及建物分件登記案件；,RPPVNLRKKHKGFID76DA,75.39,0,6.78,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號七樓之７,20.81,住,,,1130619,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,108.68,2,2,2,有,有,11400000,109497,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPPNMLSKKHKGFID58DA,54.38,0,3.92,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號九樓之８,29.27,住,,,1130625,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,145.33,2,2,2,有,有,15160000,107095,坡道平面,19.18,1650000,預售屋、或土地及建物分件登記案件；,RPQOMLSKKHKGFID78DA,75.46,0,6.78,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號五樓之９,17.92,住,,,1130625,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,9760000,105754,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPVOMLSKKHKGFID66DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號七樓之９,17.92,住,,,1130629,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,9920000,109124,坡道平面,19.18,1500000,預售屋、或土地及建物分件登記案件；,RPXOMLSKKHKGFID86DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號九樓之９,17.92,住,,,1130629,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,10380000,111846,坡道平面,19.18,1750000,預售屋、或土地及建物分件登記案件；,RPPPMLSKKHKGFID78DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號十一樓之２,20.81,住,,,1130620,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,108.66,2,2,2,有,有,11600000,109522,坡道平面,19.18,1800000,預售屋、或土地及建物分件登記案件；,RPUNMLPLKHKGFID88DA,54.36,0,3.92,有,
新營區,房地(土地+建物)+車位,臺南市新營區東勇街３６號五樓之五,30.93,住,,,1130608,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130927,134.79,3,2,2,有,有,9000000,77228,一樓平面,36.38,1400000,預售屋、或土地及建物分件登記案件；,RPXNMLRKLHKGFDD88DA,61.82,0,7.11,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號十樓之６,29.27,住,,,1130625,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,145.26,2,2,2,有,有,14340000,99857,坡道平面,19.18,1750000,土地總價830萬元 建物總價604萬元113年12月27日轉讓權利範圍1/2，金額717萬元預售屋、或土地及建物分件登記案件；,RPSWMLRKKHKGFID07DA,75.39,0,6.78,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號九樓之８,29.27,住,,,1130621,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,145.33,2,2,2,有,有,14590000,101387,坡道平面,19.18,1800000,預售屋、或土地及建物分件登記案件；,RPXONLRKKHKGFID86DA,75.46,0,6.78,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號八樓之９,17.92,住,,,1130620,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,9290000,99663,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPXPNLRKKHKGFID96DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號九樓之１,29.27,住,,,1130622,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,144.87,2,2,2,有,有,15150000,106612,坡道平面,19.18,1750000,預售屋、或土地及建物分件登記案件；,RPORNLRKKHKGFID88DA,75.37,0,6.64,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號八樓之７,20.81,住,,,1130628,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,108.68,2,2,2,有,有,11720000,113073,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPQNMLSKKHKGFID68DA,54.38,0,3.92,有,
將軍區,房地(土地+建物),臺南市將軍區長榮１８６之１０號,88.04,住,,,1130630,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140123,151.06,4,2,3,有,無,8500000,56269,,0,0,預售屋、或土地及建物分件登記案件；,RPTNMLPLLHKGFGD68DA,130.92,0,20.14,無,
安南區,房地(土地+建物)+車位,臺南市安南區台江大道一段８５９巷１弄５８號二樓之７,25.58,住,,,1130611,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,129.15,3,2,2,有,有,10300000,85635,坡道平面,25.22,1400000,預售屋、或土地及建物分件登記案件；,RPSSMLSKLHKGFBD78DA,61.52,0,9,有,
安南區,房地(土地+建物)+車位,臺南市安南區台江大道一段８５９巷１弄５８號十二樓之８,20.69,住,,,1130611,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,109.4,2,2,1,有,有,9500000,95034,坡道平面,25.22,1500000,預售屋、或土地及建物分件登記案件；,RPXTMLSKLHKGFBD76DA,52.94,0,4.18,有,
安南區,房地(土地+建物),臺南市安南區台江大道一段８５９巷１弄６８號九樓之３,21.82,住,,,1130617,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,87.89,2,2,2,有,有,8520000,96939,,0,0,預售屋、或土地及建物分件登記案件；,RPUWMLSKLHKGFBD76DA,55.29,0,4.37,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號六樓之５,17.92,住,,,1130630,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,9220000,98756,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPSSMLRKKHKGFID66DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號八樓之１,29.27,住,,,1130620,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,144.87,2,2,2,有,有,14120000,99212,坡道平面,19.18,1650000,土地總價823萬元 建物總價589萬元114年02月18日轉讓金額1412萬元預售屋、或土地及建物分件登記案件；,RPOQMLSKKHKGFID78DA,75.37,0,6.64,有,
安南區,房地(土地+建物)+車位,臺南市安南區台江大道一段８５９巷１弄６８號十樓之３,21.82,住,,,1130603,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,112.03,2,2,2,有,有,9910000,96826,坡道平面,24.14,1400000,預售屋、或土地及建物分件登記案件；,RPVWMLSKLHKGFBD86DA,55.29,0,4.37,有,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路３０號四樓之７,15.8,住,,,1130629,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,108.21,2,2,2,有,有,13300000,128696,坡道平面,19.94,1940000,預售屋、或土地及建物分件登記案件；,RPTSMLOLLHKGFCD68DA,52.63,0,4.73,有,
官田區,房地(土地+建物),臺南市官田區秋田街１１０號,84,住,,,1130618,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131129,127.49,4,2,3,有,無,11500000,90203,,0,0,陽台外推；預售屋、或土地及建物分件登記案件；,RPVPMLOJLHKGFFD68DA,98.85,0,28.64,無,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路３２號三樓之９,14.22,住,,,1130604,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,101.43,2,2,1,有,有,12450000,129922,坡道平面,21.69,2090000,預售屋、或土地及建物分件登記案件；,RPXRMLOLLHKGFCD98DA,45.88,0,5.95,有,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路２８號二樓之３,15.01,住,,,1130622,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,104.95,2,2,2,有,有,12000000,124670,坡道平面,21.69,1620000,預售屋、或土地及建物分件登記案件；,RPWNMLPLLHKGFCD58DA,50.29,0,3.81,有,
麻豆區,房地(土地+建物)+車位,臺南市麻豆區新生南路２１６號十樓之３,41.75,農,,,1130614,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140122,188.24,3,2,2,有,有,14730000,84149,坡道平面,29.83,1400000,預售屋、或土地及建物分件登記案件；,RPUOMLSLLHKGFFD09DA,95.55,0,8.62,有,
麻豆區,房地(土地+建物)+車位,臺南市麻豆區新生南路２１６號三樓之５,40.12,農,,,1130601,土地2建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140122,208.57,3,2,2,有,有,13450000,73254,坡道平面,56.36,2300000,預售屋、或土地及建物分件登記案件；,RPWOMLSLLHKGFFD66DA,91.42,0,8.86,有,
安南區,房地(土地+建物),臺南市安南區長和路四段１６０巷４１弄２７號,79.92,住,,,1130617,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130702,175,4,2,4,有,無,16300000,93143,,0,0,預售屋、或土地及建物分件登記案件；,RPPNMLRJMHKGFBD97EA,162.73,0,12.27,無,
安南區,房地(土地+建物)+車位,臺南市安南區台江大道一段８５９巷１弄６６號,26.71,住,,,1130603,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,131.12,3,2,2,有,有,10930000,89046,坡道平面,25.22,1500000,預售屋、或土地及建物分件登記案件；,RPOPMLSJMHKGFBD08DA,71.9,0,0,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號十樓之３,29.27,住,,,1130629,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,144.71,2,2,2,有,有,14330000,99817,坡道平面,19.18,1800000,預售屋、或土地及建物分件登記案件；,RPQRMLRKKHKGFID98DA,75.21,0,6.64,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號八樓之８,29.27,住,,,1130623,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,145.33,2,2,2,有,有,14350000,101070,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPWONLRKKHKGFID76DA,75.46,0,6.78,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號九樓之９,17.92,住,,,1130630,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,9310000,99922,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPOQNLRKKHKGFID78DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號十一樓之９,17.92,住,,,1130622,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,9580000,100829,坡道平面,19.18,1800000,土地總價513萬元 建物總價445萬元113年12月25日轉讓金額958萬元預售屋、或土地及建物分件登記案件；,RPQQNLRKKHKGFID98DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號七樓之１,29.27,住,,,1130630,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,144.87,2,2,2,有,有,14950000,106214,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPXQNLRKKHKGFID07DA,75.37,0,6.64,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號十二樓之３,29.27,住,,,1130621,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,144.71,2,2,2,有,有,15390000,108261,坡道平面,19.18,1800000,預售屋、或土地及建物分件登記案件；,RPQTNLRKKHKGFID66DA,75.21,0,6.64,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號五樓之５,17.92,住,,,1130629,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,10100000,108217,坡道平面,19.18,1750000,預售屋、或土地及建物分件登記案件；,RPTTNLRKKHKGFID96DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號二樓之７,20.81,住,,,1130619,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,108.68,2,2,2,有,有,11260000,109050,坡道平面,19.18,1500000,預售屋、或土地及建物分件登記案件；,RPUVNLRKKHKGFID27DA,54.38,0,3.92,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號十一樓之３,29.27,住,,,1130624,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,144.71,2,2,2,有,有,15600000,111129,坡道平面,19.18,1650000,預售屋、或土地及建物分件登記案件；,RPRNMLTJMHKGFID98DA,75.21,0,6.64,有,
南區,房地(土地+建物),臺南市南區永成路三段２４０巷１９弄７號,82.07,住,,,1130601,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131028,164.46,4,2,4,有,無,19300000,117354,,0,0,預售屋、或土地及建物分件登記案件；,RPVNMLOLLHKGFCD38DA,163.07,0,1.39,無,
南區,房地(土地+建物),臺南市南區永成路三段２４０巷１９弄２０號,113.41,住,,,1130623,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,1131028,179.11,3,2,4,有,無,24380000,136117,,0,0,預售屋、或土地及建物分件登記案件；,RPSOMLRJMHKGFCD38DA,179.11,0,0,無,
白河區,房地(土地+建物),臺南市白河區竹門里竹子門２５之２５號,109.88,,鄉村區,乙種建築用地,1130616,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131217,170.51,4,2,4,有,無,8380000,49147,,0,0,預售屋、或土地及建物分件登記案件；,RPVNMLKKMHKGFED18DA,156.75,0,13.76,無,
將軍區,房地(土地+建物),臺南市將軍區鯤鯓里鯤鯓２３０之６號,210,,鄉村區,乙種建築用地,1130602,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,731207,183.84,5,2,2,有,無,1588000,8638,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQLLHKGFGD48DA,181.07,0,2.77,無,
關廟區,房地(土地+建物),臺南市關廟區深坑三街５３之２號,111.74,,鄉村區,乙種建築用地,1130608,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131106,164.92,4,2,3,有,無,10500000,63667,,0,0,預售屋、或土地及建物分件登記案件；,RPPPMLSLLHKGFID98DA,154.6,0,10.32,無,
新市區,房地(土地+建物)+車位,臺南市新市區內７３之１８號二樓之６,24.62,,鄉村區,乙種建築用地,1130615,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131211,114.46,3,0,3,有,有,10060000,91219,一樓平面,20.62,1500000,預售屋、或土地及建物分件登記案件；,RPQOMLOKMHKGFHD48DA,50.97,0,6.23,有,
南區,房地(土地+建物)+車位,臺南市南區大同路二段４８２巷８０號七樓之８,41.09,住,,,1130608,土地2建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,165.33,3,2,2,有,有,17550000,116227,坡道平面,31.54,2000000,土地價款3510000元，建物價款14040000元，共計17550000元。未登記建物；預售屋、或土地及建物分件登記案件；,RPOSMLLJMHKGFCD77DA,79.85,0,11.5,有,
新營區,房地(土地+建物),臺南市新營區東勇街３６號三樓之六,25.32,住,,,1130622,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130927,80.95,2,2,2,有,有,6080000,75108,,0,0,預售屋、或土地及建物分件登記案件；,RPRNMLOKMHKGFDD08DA,51.71,0,5,有,
佳里區,房地(土地+建物),臺南市佳里區番子寮９３之８號,104.67,,鄉村區,乙種建築用地,1130603,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131220,158.88,4,2,4,有,無,13980000,87991,,0,0,預售屋、或土地及建物分件登記案件；,RPTNMLQKMHKGFGD78DA,146.12,0,12.76,無,
新營區,房地(土地+建物),臺南市新營區中正路５５１巷７０號五樓之七,39.27,,鄉村區,乙種建築用地,1130617,土地4建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140123,90.27,2,2,2,有,有,6020000,66689,,0,0,本件於113年9月8日解除買賣停車位1個，解除部分契約申報書序號:H1DD11309090001預售屋、或土地及建物分件登記案件；,RPXPMLQLLHKGFDD09DA,59.03,0,5.29,有,
麻豆區,房地(土地+建物)+車位,臺南市麻豆區新生南路２１８巷６號十二樓之２,41.83,農,,,1130615,土地2建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140122,218.13,3,2,2,有,有,16220000,87209,坡道平面,59.66,2400000,預售屋、或土地及建物分件登記案件；,RPVOMLOKMHKGFFD78DA,95.55,0,8.68,有,
南區,房地(土地+建物)+車位,臺南市南區大同路二段４８２巷８０號十一樓之１,38.95,住,,,1130603,土地2建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,158.22,3,2,2,有,有,17450000,120382,坡道平面,31.54,2200000,土地價款3490000元，建物價款13960000元，共計17450000元。未登記建物；預售屋、或土地及建物分件登記案件；,RPOPMLLJMHKGFCD47DA,75.18,0,11.32,有,
新營區,房地(土地+建物),臺南市新營區太子路９９號,88.82,住,,,1130630,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140207,205.14,5,2,5,有,無,19000000,92620,,0,0,本件買賣登記人係原合約承買人指名登記原合約承買人1人，經指名登記後登記人變為2人。預售屋、或土地及建物分件登記案件；,RPVNMLSKMHKGFDD88DA,179.53,0,25.61,無,
麻豆區,房地(土地+建物),臺南市麻豆區新生北路８２巷８１號,87.17,住,,,1130608,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130930,199.51,4,2,5,有,無,16900000,84708,,0,0,預售屋、或土地及建物分件登記案件；,RPVNMLMKKIJGFFD28DA,187.66,0,11.85,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號四樓之５,17.92,住,,,1130629,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,9010000,96034,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPQSMLRKKHKGFID09DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號十二樓之５,17.92,住,,,1130626,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,9410000,101218,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPTVMLRKKHKGFID07DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號十一樓之５,17.92,住,,,1130623,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,10360000,110938,坡道平面,19.18,1800000,預售屋、或土地及建物分件登記案件；,RPPUNLRKKHKGFID66DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號三樓之７,20.81,住,,,1130624,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,108.68,2,2,2,有,有,11290000,108268,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPVVNLRKKHKGFID37DA,54.38,0,3.92,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號六樓之９,17.92,住,,,1130628,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,10150000,108865,坡道平面,19.18,1750000,預售屋、或土地及建物分件登記案件；,RPTPMLSKKHKGFID56DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１７０號三樓之９,17.92,住,,,1130625,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,9160000,97978,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPROMLRJLHKGFID78DA,46.6,0,3.75,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋七路３６１號二樓之３,14.62,住,,,1130608,土地1建物1車位1,二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1071214,96.25,2,2,1,有,有,11600000,120519,坡道平面,19.23,0,,RPWNMLRKMHKGFKD96DA,45.41,0,4.62,有,1569
安南區,房地(土地+建物)+車位,臺南市安南區智安三街８８號三樓之２,33.39,住,,,1130622,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140310,159.83,3,2,2,有,有,12450000,85782,坡道平面,29.85,1300000,預售屋、或土地及建物分件登記案件；,RPWPMLMLMHKGFBD48DA,77.18,0,9.53,有,
安南區,房地(土地+建物)+車位,臺南市安南區智安三街８８號五樓之５,32.78,住,,,1130606,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140310,157.87,3,2,2,有,有,12550000,87486,坡道平面,29.85,1350000,預售屋、或土地及建物分件登記案件；,RPUQMLMLMHKGFBD38DA,77.06,0,8.45,有,
新營區,房地(土地+建物),臺南市新營區中正路５５１巷７０號二樓之六,39.27,,鄉村區,乙種建築用地,1130615,土地4建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140123,89.55,2,2,2,有,有,5900000,65885,,0,0,預售屋、或土地及建物分件登記案件；,RPTNMLQLLHKGFDD48DA,58.4,0,5.2,有,
新營區,房地(土地+建物)+車位,臺南市新營區中正路５５１巷７０號四樓之七,39.27,,鄉村區,乙種建築用地,1130608,土地4建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140123,105.72,2,2,2,有,有,7380000,67346,一樓平面,15.44,1300000,預售屋、或土地及建物分件登記案件；,RPQPMLQLLHKGFDD38DA,59.03,0,5.29,有,
關廟區,房地(土地+建物)+車位,臺南市關廟區北安一街５６號四樓之３,24.98,住,,,1130608,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140116,83.01,2,2,2,有,有,6650000,77841,一樓平面,14.28,1300000,預售屋、或土地及建物分件登記案件；,RPQNMLOLMHKGFID58DA,49.31,0,4.61,有,
安南區,房地(土地+建物)+車位,臺南市安南區慈興六街９３號十一樓之６,23.52,住,,,1130606,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140303,139.68,3,2,2,有,有,11480000,83456,坡道平面,24.29,1850000,預售屋、或土地及建物分件登記案件；,RPPQMLSLMHKGFBD48DA,66.83,0,6.2,有,
將軍區,房地(土地+建物),臺南市將軍區長榮１８６之１號,84.44,住,,,1130622,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140123,147.72,4,2,3,有,無,8400000,56864,,0,0,預售屋、或土地及建物分件登記案件；,RPPNMLSKMHKGFGD58DA,131.21,0,16.51,無,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路３０號三樓之３,15.01,住,,,1130608,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,104.95,2,2,2,有,有,12100000,122628,坡道平面,21.69,1890000,預售屋、或土地及建物分件登記案件；,RPSNNLOLLHKGFCD18DA,50.29,0,3.81,有,
東區,房地(土地+建物)+車位,臺南市東區崇賢一路３０號九樓之１,23.69,住,,,1130606,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140124,153.12,3,2,2,有,有,20270000,139390,坡道平面,21.69,1950000,預售屋、或土地及建物分件登記案件；,RPORNLOLLHKGFCD18DA,78.75,0,6.57,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號七樓之５,17.92,住,,,1130626,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,9710000,105106,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPVTNLRKKHKGFID17DA,46.6,0,3.75,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路１６８號十樓之９,17.92,住,,,1130630,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140113,96.34,2,2,1,有,有,10120000,110420,坡道平面,19.18,1600000,預售屋、或土地及建物分件登記案件；,RPQPMLSKKHKGFID88DA,46.6,0,3.75,有,
安南區,房地(土地+建物)+車位,臺南市安南區台江大道一段８５９巷１弄５６號,23.7,住,,,1130611,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,119.5,3,2,2,有,有,10430000,94188,坡道平面,25.22,1550000,預售屋、或土地及建物分件登記案件；,RPVOMLKMMHKGFBD18DA,61.52,0,2.44,有,
佳里區,房地(土地+建物),臺南市佳里區番子寮１１６之３９號,126.68,,鄉村區,乙種建築用地,1130616,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131017,146.65,4,2,4,有,無,10800000,73645,,0,0,預售屋、或土地及建物分件登記案件；,RPQNMLPJNHKGFGD38DA,131.44,0,15.21,無,
關廟區,房地(土地+建物)+車位,臺南市關廟區北安一街５６號三樓之３,24.98,住,,,1130622,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140116,83.01,2,2,2,有,有,6600000,77113,一樓平面,14.28,1300000,預售屋、或土地及建物分件登記案件；,RPXNMLQJNHKGFID76DA,49.31,0,4.61,有,
