鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號十樓之５,16.36,住,,,1090723,土地1建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,112.53,2,2,1,有,有,7020000,63882,坡道平面,22.99,1300000,預售屋、或土地及建物分件登記案件；,RPSUMLSLNHKGFKD57DA,52.65,2.36,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號十樓之８,14.28,住,,,1090725,土地1建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,101.48,2,2,1,有,有,6680000,68544,坡道平面,22.99,1300000,預售屋、或土地及建物分件登記案件；,RPVUMLSLNHKGFKD87DA,44.51,4.14,2.56,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號十一樓之２,15.62,住,,,1090717,土地1建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,105.71,2,2,1,有,有,7050000,68309,坡道平面,20.07,1200000,土地總價439萬元 建物總價266萬元110年10月25日轉讓金額835萬元預售屋、或土地及建物分件登記案件；,RPOVMLSLNHKGFKD27DA,52.65,0,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號三樓之５,15.62,住,,,1090731,土地1建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,108.62,2,2,1,有,有,7060000,67266,坡道平面,22.99,1300000,土地總價432萬元 建物總價274萬元113年12月14日轉讓金額706萬元預售屋、或土地及建物分件登記案件；,RPPQNLTLNHKGFKD07DA,52.65,0,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號九樓之６,23.77,住,,,1090723,土地1建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,153.57,3,2,2,有,有,10450000,70072,坡道平面,22.99,1300000,土地總價686萬元 建物總價359萬元110年02月07日轉讓金額1045萬元預售屋、或土地及建物分件登記案件；,RPSNMLPLQHKGFKD86DA,76.22,0.9,8,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號八樓之９,21.32,住,,,1090724,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,139.71,2,2,2,有,有,9800000,71967,坡道平面,22.99,1400000,預售屋、或土地及建物分件登記案件；,RPXSMLSLNHKGFKD87DA,65.17,3.93,6.96,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號十六樓之８,14.28,住,,,1090726,土地1建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,101.48,2,2,1,有,有,6620000,67779,坡道平面,22.99,1300000,預售屋、或土地及建物分件登記案件；,RPUPNLSLNHKGFKD37DA,44.51,4.14,2.56,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號十六樓之９,21.32,住,,,1090726,土地1建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,139.71,2,2,2,有,有,9880000,72653,坡道平面,22.99,1400000,預售屋、或土地及建物分件登記案件；,RPVPNLSLNHKGFKD47DA,65.17,3.93,6.96,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號十七樓之９,21.32,住,,,1090719,土地1建物1車位1,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,139.71,2,2,2,有,有,9700000,71110,坡道平面,22.99,1400000,預售屋、或土地及建物分件登記案件；,RPUQNLSLNHKGFKD47DA,65.17,3.93,6.96,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號五樓之５,16.36,住,,,1090725,土地1建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,112.53,2,2,1,有,有,7280000,66786,坡道平面,22.99,1300000,土地總價449萬元 建物總價279萬元111年07月11日轉讓金額728萬元預售屋、或土地及建物分件登記案件；,RPXOMLTLNHKGFKD57DA,52.65,2.36,3.13,有,
