鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
松山區,房地(土地+建物),臺北市松山區南京東路五段２３９號十五樓之１６,4.69,1140407,土地1建物1車位0,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980331,58.73,1,1,1,有,有,14700000,250298,,0,0,RPRNMLQJNHKGFDA08EA,33.15,1.46,4.09,有
北投區,房地(土地+建物),臺北市北投區知行路２５號三樓,27,1140409,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740117,91.95,3,1,2,有,無,2404377,26149,,0,0,RPPNMLRJNHKGFEA08EA,83.21,0,8.74,無
北投區,房地(土地+建物),臺北市北投區中華街１６號四樓,39.4,1140425,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770316,103.69,3,2,2,有,無,6300000,60758,,0,0,RPQNMLRJNHKGFEA18EA,88.56,0,9.56,無
文山區,房地(土地+建物),臺北市文山區指南路二段４５巷１４弄５號二樓之９,7.95,1140423,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980518,32.43,1,0,1,有,有,8600000,265187,,0,0,RPPNMLKMMHKGFAA07DA,17.84,0,4.04,有
文山區,房地(土地+建物),臺北市文山區指南路二段４５巷１４弄５號三樓之９,7.95,1140423,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980518,32.43,1,0,1,有,有,8600000,265187,,0,0,RPQNMLKMMHKGFAA17DA,17.84,0,4.04,有
中正區,房地(土地+建物),臺北市中正區杭州南路一段６巷１６號四樓,35,1140411,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660714,129.2,3,2,2,有,無,16417500,127070,,0,0,RPQOMLQJNHKGFBA77DA,116.12,0,13.08,有
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段２１２號九樓之２,14.96,1140417,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,960913,124.44,2,2,2,有,有,26300000,271903,升降平面,35.07,2000000,RPWNMLQJNHKGFCA38DA,57.12,1.29,6.16,有
松山區,房地(土地+建物),臺北市松山區敦化南路一段５７號四樓之８,7.65,1140421,土地4建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,660110,58.17,1,1,1,有,有,7400000,127213,,0,0,RPPRMLLLMHKGFDA77DA,44.72,0,4.86,有
松山區,房地(土地+建物)+車位,臺北市松山區三民路３５巷５號九樓之１,52.27,1140410,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930917,250.13,4,2,2,有,有,57500000,229880,坡道平面,0,0,RPROMLPJNHKGFDA97DA,117.42,4.07,11.24,有
信義區,房地(土地+建物),臺北市信義區松山路４８５號三樓,18.48,1140410,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,760725,94.98,3,2,2,有,無,22000000,231628,,0,0,RPUNMLQJNHKGFDA28DA,79.23,2.22,8.07,有
