鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
仁德區,房地(土地+建物)+車位,臺南市仁德區崇聖路一段２號十樓之１,27.12,住,,,1110101,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131015,213.23,4,2,2,有,有,17180000,94290,坡道平面,64.54,3160000,讓渡日期:111/05/31，讓渡金額:19380000元。車位價格無法拆分預售屋、或土地及建物分件登記案件；,RPWOMLOKLHKGFID09DA,97.94,0,4.74,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區崇聖路一段１６號八樓之３,27.12,住,,,1110101,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131015,213.2,4,2,2,有,有,17050000,95184,坡道平面,64.54,2900000,車位價格不可拆分。讓渡日期:111/07/05，讓渡金額:19380000元。預售屋、或土地及建物分件登記案件；,RPTNMLLLMHKGFID58DA,97.94,0,4.74,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區崇聖路一段１０號八樓之１,22.63,住,,,1101214,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131015,156.09,3,2,2,有,有,13660000,98772,坡道平面,32.27,1430000,讓渡日期:112/06/16，讓渡金額:13720000元。預售屋、或土地及建物分件登記案件；,RPUOMLOKLHKGFID88DA,80.7,0,4.97,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區崇聖路一段２號十二樓之３,21.51,住,,,1101213,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131015,150.01,3,2,2,有,有,12870000,96314,坡道平面,32.27,1530000,讓渡日期:112/03/15，讓渡金額:14580000元。預售屋、或土地及建物分件登記案件；,RPSOMLOLLHKGFID78DA,76.51,0,4.88,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區崇聖路一段１０號八樓之３,21.82,住,,,1101214,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131015,151.82,3,2,2,有,有,13260000,97700,坡道平面,32.27,1580000,預售屋、或土地及建物分件登記案件；,RPWNMLOKMHKGFID09DA,77.62,0,5.06,有,
,,,,,,,,,,,,,,1131015,158.7,,,,,,,,,,,,,,,,,
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路７８號六樓之６,9.74,商,,,1140512,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315,100.94,2,2,1,有,有,8000000,79255,坡道平面,17.45,0,,RPVNMLNLNHKGFID09DA,45.26,4.9,5.18,有,58
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路８０號十二樓之１０,12.9,商,,,1140214,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315,137.02,3,2,2,有,有,11550000,84294,坡道平面,16.89,0,,RPSNMLNKLHKGFID48DA,67.5,4.02,8.08,有,1082
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路８０號二十二樓之１１,10.12,商,,,1140222,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315,105.13,2,1,1,有,有,8500000,80852,坡道平面,17.45,0,,RPPOMLLMLHKGFID28DA,47.58,4.49,5.77,有,1089
仁德區,房地(土地+建物)+車位,臺南市仁德區文心路８０號二十二樓之６,10.12,商,,,1140110,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100315,105.13,2,2,1,有,有,5790000,55075,坡道平面,17.45,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLMJMHKGFID18DA,47.58,4.49,5.77,有,1343
,,,,,,,,,,,,,,1100315,112.055,,,,,,,,,,,,,,,,,
